id_contrato,id_cliente,id_produto,id_agencia,contrato_valor,data_key
791,1131,26,32,2793.06,20260324
792,2830,39,20,116291.36,20250818
793,646,40,44,3876.91,20240911
794,631,7,17,1836.85,20251022
795,2641,29,25,4257.44,20250725
796,2968,36,6,10649.5,20250101
797,1208,32,25,10892.76,20250726
798,1326,18,77,44261.47,20241222
799,635,17,70,17025.76,20250627
800,2614,12,3,2324.99,20260305
801,2541,1,9,131387.81,20260305
802,2147,36,20,4113.34,20240713
803,2626,7,67,56806.78,20250223
804,732,13,14,8283.29,20240512
805,2339,25,63,3682.63,20240202
806,1049,6,29,12667.42,20250827
807,855,6,60,113319.88,20240114
808,1704,4,79,6052.96,20260131
809,289,5,28,63953.48,20260121
810,947,13,25,2393.83,20260112
811,2562,36,72,13309.09,20250806
812,2616,30,55,15049.11,20260223
813,2253,22,21,3752.78,20240703
814,1444,36,42,4992.32,20250329
815,1764,21,78,2120.48,20251010
816,1537,17,47,2859.41,20240807
817,1,19,77,78174.97,20250210
818,27,15,28,8246.53,20241105
819,1131,33,72,3582.46,20251207
820,387,20,46,140369.92,20240607
821,2385,21,33,3198.96,20250110
822,2331,5,42,11892.88,20250213
823,2879,7,77,947.22,20251207
824,1563,24,8,7802.87,20250813
825,1707,8,30,5871.02,20250320
826,2590,20,68,140724.91,20251011
827,613,15,20,38998.67,20250801
828,1826,37,65,10430.89,20250206
829,1616,29,44,21656.42,20241023
830,202,17,11,40689.1,20260202
831,2859,31,18,85237.01,20260303
832,1620,13,72,2840.55,20250514
833,1009,33,35,149620.24,20250620
834,367,34,53,6806.53,20250812
835,1314,2,40,7622.72,20240714
836,1812,29,6,79073.89,20250923
837,639,6,15,1078.46,20250117
838,605,19,2,4402.68,20250927
839,1250,2,43,10713.13,20240423
840,835,17,71,116201.69,20240804
841,2848,2,49,3152.91,20240524
842,179,2,8,18167.79,20250623
843,2532,3,60,3809.74,20251214
844,1112,24,14,8925.14,20251107
845,1584,5,49,5094.94,20251026
846,1293,39,69,14672.57,20240411
847,1876,2,6,18981.3,20250527
848,1367,11,3,4619.12,20241108
849,2561,33,36,13844.07,20241229
850,121,18,29,9761.09,20250131
851,2691,11,49,7164.83,20250206
852,2563,27,31,19231.81,20250919
853,2480,35,17,39857.39,20241115
854,2218,13,18,104821.44,20250817
855,554,10,73,56639.91,20250620
856,2184,8,24,28812.22,20250724
857,2979,17,41,100903.18,20240529
858,1815,18,20,19243.33,20241106
859,108,40,79,13007.86,20240708
860,946,15,4,73066.94,20250919
861,1953,21,78,2049.77,20260309
862,754,32,61,3588.89,20250117
863,133,1,35,902.55,20240819
864,831,5,23,4839.81,20251118
865,2818,30,32,132726.77,20250516
866,2491,25,41,8394.9,20240212
867,2343,34,5,99495.63,20260130
868,174,16,67,2631.67,20250412
869,161,34,7,2038.49,20260122
870,1248,19,60,26838.45,20250211
871,224,10,60,36684.66,20250919
872,464,32,75,31757.3,20250527
873,1325,12,59,763.0,20250227
874,1863,34,42,17984.04,20240725
875,374,35,58,58878.1,20240506
876,1574,33,79,518.0,20251225
877,180,22,73,33400.9,20250124
878,733,4,54,3661.42,20240528
879,1828,39,24,28213.87,20260226
880,15,17,2,4502.86,20240726
881,2227,39,64,84691.59,20250525
882,1949,29,11,1162.68,20251106
883,2242,3,72,98013.27,20240907
884,226,3,19,26359.44,20240531
885,1223,6,7,80372.59,20250909
886,661,40,77,8630.66,20240701
887,1866,24,5,122349.99,20240630
888,1510,5,55,62638.4,20241126
889,552,9,36,9869.44,20250427
890,860,40,8,8378.74,20250621
891,2167,31,78,11641.66,20251006
892,1064,40,46,6978.75,20241120
893,2129,32,64,3110.02,20250523
894,2903,14,25,71274.78,20240826
895,2562,14,79,15066.65,20250421
896,1433,14,2,8573.8,20241207
897,278,33,71,56751.28,20240917
898,2810,26,73,92276.88,20240426
899,795,22,62,144814.67,20240628
900,557,30,69,4006.55,20251023
901,230,20,73,7474.58,20250227
902,854,22,46,67066.09,20240120
903,128,25,69,77721.0,20241014
904,768,20,41,47823.62,20250202
905,2036,24,58,33308.19,20240329
906,717,26,5,21210.49,20241105
907,2073,27,62,73501.54,20250330
908,1981,34,40,3157.09,20241214
909,2115,9,27,18052.11,20240410
910,2140,30,40,55664.84,20251231
911,357,3,14,82759.23,20250831
912,1280,32,40,15440.51,20260202
913,1174,33,41,61714.45,20240716
914,612,34,15,107246.13,20241006
915,2106,35,70,115037.47,20250727
916,580,19,74,11212.63,20241004
917,2512,35,57,939.25,20241114
918,2767,38,50,2821.04,20250427
919,734,38,58,2205.67,20250205
920,812,35,11,66231.16,20241206
921,2862,30,40,93812.61,20240405
922,589,40,34,81170.96,20240817
923,2725,21,59,2021.18,20251217
924,463,30,22,1423.7,20250501
925,2354,5,14,11751.18,20250910
926,439,5,39,126281.88,20260326
927,1694,7,32,2358.78,20250827
928,1573,8,27,16926.52,20250508
929,2324,35,31,8907.4,20250321
930,2916,32,15,54695.92,20240320
931,2274,11,57,12123.47,20241129
932,286,39,49,28102.68,20250219
933,252,13,18,59821.12,20251107
934,1,10,58,18113.49,20251013
935,2368,14,41,1528.37,20250922
936,1248,28,45,47770.73,20251126
937,2091,9,38,48704.52,20250918
938,218,18,72,6169.12,20250716
939,128,19,76,2639.12,20241015
940,1568,28,70,101277.86,20251229
941,570,21,50,106123.38,20250501
942,1182,9,18,4215.82,20240606
943,590,32,56,9537.77,20240117
944,1704,39,55,514.85,20251019
945,1738,29,50,43373.66,20250605
946,2477,26,64,4901.95,20250310
947,1683,37,47,3589.44,20241002
948,1980,8,75,117409.78,20250804
949,582,34,36,4812.51,20240322
950,2499,30,61,87203.44,20250619
951,2375,4,44,56305.55,20250706
952,1860,31,74,3914.78,20250425
953,1207,33,5,6894.23,20260328
954,2309,34,61,117425.29,20260114
955,2689,40,4,3797.05,20240222
956,2071,36,36,7786.64,20240509
957,1128,1,15,37230.04,20241014
958,620,24,23,42699.8,20250828
959,1987,39,68,121728.6,20240829
960,595,10,64,41798.91,20240327
961,2707,11,27,15522.17,20240831
962,223,8,7,115466.94,20241219
963,1235,35,30,39801.12,20250502
964,1944,4,68,10569.14,20250203
965,1839,21,68,731.33,20260327
966,2611,28,79,12586.35,20250628
967,403,7,75,40861.12,20240930
968,991,38,25,79944.12,20251122
969,737,1,2,7079.43,20251207
970,2152,10,58,5897.11,20240410
971,1032,11,4,4778.62,20241017
972,2690,14,77,31952.37,20250831
973,354,9,49,3569.57,20240502
974,455,17,38,124416.01,20240708
975,2617,18,55,105862.12,20240318
976,304,16,8,31623.05,20260310
977,1058,17,23,6440.27,20240302
978,2500,32,14,29021.8,20240724
979,895,7,57,11042.33,20250317
980,289,17,58,33427.33,20240315
981,2675,3,50,13551.17,20240601
982,1603,33,63,19041.29,20241203
983,288,1,50,2236.68,20260115
984,1471,20,52,693.9,20250702
985,372,22,11,9851.82,20251024
986,2654,26,71,118858.9,20241023
987,783,27,50,116134.04,20251107
988,1993,28,57,12797.03,20250102
989,104,38,31,15495.72,20240716
990,2215,32,69,6442.75,20260322
991,152,22,6,145654.64,20240117
992,2734,35,20,35364.32,20251031
993,152,32,3,5043.22,20240314
994,188,34,17,4545.18,20250925
995,1259,7,59,21497.63,20240221
996,262,7,15,42189.62,20250828
997,904,37,26,9329.68,20250922
998,2779,8,74,7078.19,20260125
999,874,38,23,772.91,20260323
1000,579,11,48,1885.11,20241007
1001,2384,1,13,17375.46,20240906
1002,65,6,1,68897.04,20240610
1003,2895,19,54,22350.13,20240401
1004,587,34,58,3492.56,20240730
1005,2501,39,24,5165.45,20240627
1006,2569,20,45,9568.7,20240331
1007,787,7,68,589.12,20240829
1008,2211,30,27,12568.96,20260218
1009,612,31,64,7315.21,20240425
1010,222,19,27,16981.97,20240214
1011,1857,11,7,5401.94,20250923
1012,120,8,10,961.85,20260315
1013,2375,13,42,3634.88,20250829
1014,933,14,53,3916.98,20241129
1015,302,32,7,33164.93,20240813
1016,1864,16,48,3326.35,20250916
1017,2589,18,26,2342.93,20240717
1018,2330,18,18,2780.96,20251209
1019,1714,19,44,4273.09,20250414
1020,643,40,22,4443.4,20250910
1021,355,34,63,146117.66,20240823
1022,1144,22,55,96905.51,20250418
1023,2374,23,76,1314.37,20250320
1024,1712,3,61,18318.22,20240106
1025,1616,7,58,1470.69,20250627
1026,51,27,28,4367.16,20250725
1027,2653,2,62,1856.19,20240901
1028,2337,2,59,17135.21,20250415
1029,1661,29,48,120338.55,20251221
1030,2570,30,43,111507.27,20240102
1031,1106,40,70,1137.93,20250312
1032,2805,32,43,123282.24,20260317
1033,1491,8,50,8206.31,20251121
1034,1498,36,9,2380.23,20240211
1035,567,16,70,58200.29,20240728
1036,2377,14,29,3280.29,20260125
1037,2063,18,7,42972.69,20240930
1038,1992,8,61,32961.03,20250408
1039,1198,24,9,3423.71,20250629
1040,358,40,23,71892.74,20250413
1041,448,1,15,14415.59,20240319
1042,2133,2,38,10178.41,20240728
1043,541,27,57,19406.7,20250708
1044,91,15,67,5081.24,20240305
1045,2686,21,63,6763.68,20241217
1046,2247,20,73,13484.18,20250626
1047,704,15,62,4501.58,20241109
1048,194,8,37,4856.55,20260227
1049,659,19,24,144307.8,20250925
1050,2730,11,31,67949.88,20251210
1051,2354,11,34,301.64,20241120
1052,2897,12,41,1004.03,20250729
1053,2212,35,39,3384.91,20250404
1054,2046,30,41,4610.13,20250218
1055,2238,22,38,583.74,20260126
1056,2350,37,57,4490.29,20260211
1057,1962,9,71,10648.06,20260119
1058,2530,29,46,1609.6,20250215
1059,2627,19,68,29477.49,20250914
1060,1139,20,11,3928.29,20260224
1061,2751,33,51,4262.31,20251124
1062,2479,4,47,41784.9,20250909
1063,1515,1,37,39232.97,20250313
1064,2298,24,57,7351.42,20250401
1065,671,28,54,16171.87,20241022
1066,353,26,39,4194.01,20250904
1067,1374,27,76,4943.07,20250621
1068,2617,27,23,2238.28,20250223
1069,561,29,49,39659.0,20250804
1070,1237,20,64,8754.14,20240213
1071,110,10,34,60489.2,20240817
1072,1936,32,37,76701.99,20251013
1073,2642,33,16,3997.76,20251205
1074,2454,38,62,59672.98,20240309
1075,2573,8,48,76688.91,20240921
1076,1064,36,8,11261.4,20240118
1077,555,4,35,6733.78,20251210
1078,200,38,68,2155.62,20241230
1079,2573,39,13,43539.99,20260223
1080,1322,20,35,117841.71,20250710
1081,1441,1,18,569.58,20250816
1082,1987,11,14,5987.65,20260308
1083,772,36,79,40092.14,20240814
1084,2258,8,54,16998.36,20251230
1085,538,31,45,139084.05,20240429
1086,1811,39,67,56828.8,20240522
1087,118,8,29,3410.9,20241107
1088,2819,8,17,4298.39,20240525
1089,1741,8,10,36928.37,20240321
1090,1767,10,14,11845.69,20260214
1091,2430,11,16,95373.57,20250609
1092,2735,12,13,25626.59,20241104
1093,2407,12,45,4608.48,20240729
1094,1137,23,46,2270.91,20260203
1095,2985,33,73,69135.36,20260310
1096,58,13,37,12432.93,20250815
1097,18,7,28,72624.52,20250704
1098,1502,12,57,12918.16,20250501
1099,1555,33,30,4026.55,20241229
1100,507,34,18,2700.49,20241117
1101,1181,3,11,11671.83,20251222
1102,1162,20,57,59751.82,20250129
1103,1753,23,9,2814.19,20241024
1104,735,24,63,4701.5,20250111
1105,2698,8,19,8229.21,20250619
1106,417,11,9,72081.16,20250827
1107,821,26,16,4878.52,20241212
1108,2045,28,75,4206.73,20260112
1109,2638,23,61,5822.97,20260319
1110,2095,30,59,143518.05,20250511
1111,2037,31,18,2882.71,20250516
1112,280,2,23,2394.45,20240224
1113,626,40,13,9464.17,20241130
1114,2017,13,38,54581.05,20250616
1115,2222,35,70,7863.51,20240924
1116,1763,8,50,14336.13,20240202
1117,1813,3,23,60892.7,20250120
1118,1242,11,63,54455.83,20260309
1119,1594,8,73,3122.52,20260102
1120,2210,31,72,10241.1,20251202
1121,1079,25,79,43001.38,20250204
1122,1313,2,76,15446.18,20241018
1123,1429,38,4,16255.57,20250110
1124,1414,27,45,6328.03,20250314
1125,962,38,11,10257.36,20240910
1126,1383,6,69,70170.5,20240427
1127,1731,27,35,5447.94,20251104
1128,92,25,74,10743.42,20250825
1129,2001,9,27,5513.9,20240410
1130,2734,40,39,7954.24,20260222
1131,2036,5,69,4850.2,20240725
1132,1218,26,29,57356.22,20240218
1133,2940,7,76,116575.44,20240404
1134,2176,14,45,4827.11,20250803
1135,2068,28,70,53865.26,20241105
1136,1030,30,71,24809.16,20250215
1137,2881,12,74,71067.24,20251004
1138,1915,18,69,3981.34,20260130
1139,2319,4,67,130860.7,20250320
1140,985,20,39,32320.6,20240531
1141,2597,21,53,8500.08,20240306
1142,658,22,77,99021.57,20251023
1143,615,23,32,2088.74,20240426
1144,1787,3,26,39811.98,20250727
1145,1059,18,71,25453.4,20240130
1146,2960,2,8,53322.04,20240213
1147,261,27,47,28542.86,20241101
1148,576,28,74,34767.13,20260111
1149,2721,34,33,14061.1,20250618
1150,2457,30,41,13383.91,20240831
1151,1598,16,55,12652.68,20260124
1152,877,29,53,38756.13,20240628
1153,2009,8,41,132176.99,20240227
1154,1010,10,47,2176.53,20251130
1155,87,39,5,3606.79,20241111
1156,2751,36,71,10669.55,20260318
1157,1487,8,69,5329.76,20251218
1158,33,26,33,4302.47,20250201
1159,965,39,21,11768.77,20260213
1160,2640,3,36,102075.85,20260224
1161,1930,22,55,66739.83,20250518
1162,1069,23,54,16575.82,20251216
1163,1339,2,7,114800.11,20250714
1164,2626,4,52,52261.73,20260321
1165,2359,5,21,52122.22,20241117
1166,2660,39,53,2630.19,20260225
1167,547,7,76,54727.3,20260122
1168,346,12,51,96143.91,20240722
1169,920,9,3,14226.6,20250807
1170,937,30,26,53533.0,20251003
1171,204,28,77,111163.95,20240621
1172,697,8,2,39402.66,20250111
1173,2760,15,27,8985.6,20250409
1174,1091,14,64,75953.92,20260311
1175,2458,15,37,2822.79,20240730
1176,598,16,34,36374.82,20250222
1177,1515,30,11,3126.63,20240911
1178,2839,14,50,56796.91,20241127
1179,300,19,8,14854.03,20240919
1180,1929,39,77,5660.08,20240828
1181,2539,26,48,1637.96,20250531
1182,169,17,22,4843.48,20250726
1183,1918,23,41,7899.76,20241213
1184,479,9,64,8942.13,20240923
1185,1159,17,79,89990.98,20250316
1186,676,32,20,87206.45,20250322
1187,2608,4,25,68977.52,20251104
1188,147,11,60,1564.06,20240706
1189,168,36,63,2762.47,20250521
1190,607,30,12,84088.51,20260107
1191,690,18,73,132862.5,20240703
1192,2155,12,54,4641.73,20240105
1193,2773,33,43,23461.81,20250525
1194,500,38,14,4979.94,20251127
1195,1886,31,59,19299.28,20240324
1196,1350,40,58,71710.31,20240106
1197,2332,37,7,113742.79,20260121
1198,290,39,49,5524.39,20240226
1199,984,26,12,34914.39,20240701
1200,1592,19,20,12932.84,20240615
1201,1771,20,78,1562.88,20260331
1202,1506,32,58,1859.32,20240408
1203,2459,28,48,7670.16,20250730
1204,1745,4,66,44226.26,20251007
1205,919,10,64,14625.81,20251123
1206,344,6,56,12776.41,20250621
1207,1231,7,17,73040.58,20250504
1208,1752,8,7,68115.35,20250619
1209,2103,9,55,10739.94,20240216
1210,2951,17,46,2342.45,20251107
1211,2063,11,60,96123.83,20260226
1212,186,12,39,63963.28,20250206
1213,2746,17,44,70877.8,20250410
1214,2475,14,14,20830.13,20240321
1215,1618,15,22,10920.33,20240106
1216,2695,39,63,2354.8,20250218
1217,1478,26,39,51387.45,20250923
1218,782,18,3,14381.71,20240115
1219,1971,16,56,69425.9,20240802
1220,1899,20,55,1035.48,20241104
1221,2878,32,61,2630.42,20240605
1222,994,22,73,13037.15,20250822
1223,421,28,54,26619.88,20240109
1224,2995,19,5,11319.1,20250902
1225,2421,32,30,6595.53,20250609
1226,2361,5,35,8396.32,20250308
1227,2027,23,58,17838.24,20240429
1228,2975,28,45,905.74,20241021
1229,2408,22,78,50173.4,20240812
1230,2962,27,47,37050.61,20241027
1231,2548,31,12,4018.8,20240614
1232,641,7,54,732.57,20240723
1233,2281,33,3,5251.13,20240802
1234,2773,34,65,17677.67,20241231
1235,1764,35,30,97011.05,20241211
1236,1057,23,6,2853.71,20250513
1237,2827,39,14,25061.84,20240603
1238,1873,8,14,13972.85,20250324
1239,2304,39,14,99255.26,20240414
1240,1482,40,38,52244.46,20240729
1241,407,1,47,119055.41,20250525
1242,827,27,1,12468.25,20240505
1243,1399,3,22,4190.59,20250430
1244,1700,16,20,24951.17,20260102
1245,566,27,53,8723.58,20240821
1246,2795,2,57,143739.27,20250612
1247,2120,6,44,15517.96,20260104
1248,674,26,5,48796.45,20260301
1249,2588,34,38,18098.97,20240229
1250,2871,20,41,8339.05,20251128
1251,2162,10,52,654.09,20241013
1252,2558,29,45,103704.32,20250711
1253,346,13,43,120802.04,20241104
1254,517,35,37,11151.38,20260127
1255,1279,11,3,32066.54,20250719
1256,2427,16,39,13464.47,20250706
1257,2999,17,48,19745.62,20240423
1258,508,18,16,101508.64,20241228
1259,22,16,75,58734.94,20260124
1260,2726,39,30,112904.13,20251004
1261,2929,9,49,6334.43,20251113
1262,1343,13,47,14881.49,20240417
1263,1744,6,12,32738.42,20251229
1264,1951,24,10,6948.41,20240513
1265,2410,26,34,3416.43,20250216
1266,1803,32,54,10227.13,20250309
1267,1986,9,66,15825.96,20240510
1268,1866,11,72,2802.13,20240805
1269,2465,8,16,4616.32,20240501
1270,2142,30,48,2901.65,20240211
1271,1205,10,19,79326.51,20241106
1272,1162,32,63,8724.26,20241108
1273,277,27,62,15557.02,20241223
1274,1384,31,78,60261.24,20250408
1275,2607,29,58,3833.56,20250531
1276,366,40,53,17393.74,20241129
1277,1389,29,36,4259.51,20250208
1278,102,20,72,69946.52,20251225
1279,789,35,74,3255.18,20240328
1280,776,33,3,14402.1,20250618
1281,737,18,27,3325.45,20250628
1282,1820,2,69,4165.48,20250816
1283,185,2,44,61656.05,20250826
1284,2163,17,12,4019.91,20240125
1285,689,5,24,4900.95,20250708
1286,1257,11,8,119879.61,20240606
1287,112,20,50,144946.03,20240704
1288,1328,8,16,6740.81,20250226
1289,2446,32,66,3835.83,20260209
1290,1104,10,60,6390.68,20240427
1291,119,15,3,35530.73,20250510
1292,2766,12,72,66934.96,20250823
1293,1827,13,65,1592.6,20250220
1294,1530,11,32,121774.61,20240525
1295,1851,15,60,4767.8,20250722
1296,3,16,62,57602.43,20240620
1297,1558,14,75,72146.26,20251127
1298,2188,20,12,4938.36,20240614
1299,2970,18,56,110795.81,20240523
1300,1304,22,34,99357.89,20260401
1301,1318,30,77,55491.71,20251109
1302,548,1,78,1222.24,20251209
1303,2756,23,72,120.97,20240110
1304,333,5,69,11674.51,20250705
1305,1824,23,49,13496.01,20251118
1306,2856,8,60,66535.55,20240630
1307,39,27,3,4687.61,20250331
1308,1466,28,79,81985.97,20251227
1309,960,24,5,65631.09,20240814
1310,2896,1,26,59647.71,20251221
1311,2332,11,71,34423.05,20241011
1312,2754,37,23,54487.88,20250802
1313,267,33,73,49112.34,20260202
1314,1124,34,3,4416.92,20260116
1315,2295,1,55,3110.84,20251128
1316,1772,27,36,12954.04,20241126
1317,2030,3,29,3432.85,20250422
1318,2181,1,51,4891.06,20250306
1319,104,15,55,30102.94,20250808
1320,674,5,13,73774.64,20240720
1321,2428,22,33,7719.53,20240125
1322,1396,22,67,628.42,20240901
1323,2458,7,58,4723.38,20260305
1324,137,5,17,2934.11,20240303
1325,225,28,9,13867.62,20250328
1326,214,6,49,13712.51,20250726
1327,1684,7,77,32457.93,20260209
1328,1902,40,80,21378.85,20250128
1329,107,22,76,7122.52,20251122
1330,2438,38,25,13100.49,20240113
1331,1050,31,80,36377.61,20250605
1332,181,12,40,44170.04,20240520
1333,1466,35,19,8999.04,20251029
1334,1405,14,2,9655.71,20250909
1335,593,15,65,11935.58,20251125
1336,1409,16,26,69402.67,20250308
1337,776,30,77,63894.79,20241215
1338,1375,27,43,12928.12,20250802
1339,173,1,29,12863.59,20260319
1340,980,22,49,2386.03,20240806
1341,1487,21,46,72040.63,20240107
1342,1191,38,47,8765.68,20240525
1343,811,23,29,117061.8,20240722
1344,2272,24,26,113448.77,20241213
1345,415,25,18,3465.08,20240925
1346,1387,20,59,10168.17,20240423
1347,2708,27,68,1911.24,20250116
1348,268,28,17,134616.29,20251229
1349,2845,39,55,19376.1,20250122
1350,2524,35,38,4612.97,20260220
1351,2579,9,66,6889.77,20240224
1352,2980,32,61,17773.77,20240802
1353,1590,33,48,28433.5,20250604
1354,1319,34,62,8264.49,20240702
1355,1643,38,5,7632.61,20250818
1356,1852,26,28,48538.42,20240726
1357,2341,37,48,36876.71,20250121
1358,345,38,67,91571.76,20240517
1359,1906,22,55,4988.46,20240212
1360,1506,21,35,80781.63,20250222
1361,958,1,10,1346.05,20250328
1362,2056,6,36,18078.78,20241028
1363,1476,3,26,582.2,20240314
1364,1025,18,25,3753.05,20241203
1365,2934,17,2,149739.44,20260209
1366,1655,38,2,26138.4,20241220
1367,612,15,30,3305.05,20260218
1368,2405,30,60,81676.97,20250612
1369,770,27,27,12086.81,20241116
1370,124,37,17,78496.35,20250725
1371,2048,23,44,75751.55,20240110
1372,1653,35,39,2153.82,20251203
1373,132,10,43,70847.66,20250804
1374,2490,26,49,101879.11,20250909
1375,2190,31,14,143330.05,20240306
1376,2618,6,22,8973.21,20250407
1377,132,39,63,13660.27,20240630
1378,1581,18,30,3613.69,20240312
1379,1863,19,67,10233.98,20240312
1380,1602,20,15,21447.26,20250224
1381,282,14,17,2728.62,20250504
1382,2723,39,74,60268.43,20251227
1383,2936,18,26,49061.9,20250529
1384,263,39,32,118939.13,20250401
1385,2011,37,6,6913.38,20250805
1386,1421,20,51,26593.38,20250412
1387,1701,27,80,127045.85,20240628
1388,752,7,51,9427.65,20251105
1389,1122,35,38,29523.74,20240610
1390,890,27,71,57353.3,20260109
1391,431,21,53,4977.05,20240319
1392,2073,32,4,41429.08,20240731
1393,1892,26,25,52915.0,20251122
1394,470,9,42,24910.71,20240913
1395,339,16,57,83018.7,20240310
1396,661,36,3,2406.86,20241012
1397,509,26,22,33066.97,20241028
1398,2775,38,57,55354.41,20240112
1399,142,35,28,3969.83,20260101
1400,2142,7,50,110576.51,20251012
