id_transacao,id_contrato,id_cliente,id_agencia,id_produto,transacao_tipo,transacao_valor,data_key
570,5233,1353,57,30,Pagamento,20.15,20240814
571,7625,1153,17,5,Pagamento,11.8,20240607
572,14420,550,19,33,Pagamento,5.75,20250410
573,7321,2083,33,10,Pagamento,5.0,20250923
574,2468,1403,65,32,Transferência,6.45,20240712
575,6778,57,55,8,Transferência,11.96,20250816
576,10376,2157,29,27,Pix,5.0,20250513
577,6101,1714,19,17,Débito,11.93,20251114
578,4999,2173,3,9,Pagamento,19.21,20250211
579,10913,1508,73,33,Crédito,5.0,20240322
580,6376,1701,42,36,Crédito,5.0,20241003
581,836,1812,6,29,Crédito,16.84,20250608
582,8077,516,24,13,Transferência,5.0,20251226
583,794,631,17,7,Pagamento,5.28,20260126
584,1818,1957,3,15,Pix,5.0,20240616
585,3245,2412,73,18,Pagamento,17.11,20260311
586,5227,2869,58,38,Transferência,26.09,20250706
587,10686,2474,35,28,Pagamento,61.45,20240624
588,12966,2075,22,17,Débito,10.24,20240828
589,4588,1464,53,35,Transferência,5.0,20240414
590,6400,2688,46,40,Débito,33.17,20250419
591,10099,1283,50,19,Transferência,8.88,20251125
592,4389,1409,7,29,Crédito,5.52,20241228
593,9994,1096,68,34,Pagamento,15.62,20240102
594,7087,2318,21,7,Débito,9.17,20240411
595,5121,1036,59,3,Débito,32.24,20250701
596,4893,1961,5,13,Crédito,9.61,20240108
597,8337,95,36,15,Débito,13.77,20241116
598,6808,1053,74,8,Transferência,15.01,20240529
599,6474,2150,35,23,Transferência,16.75,20250209
600,3732,130,33,14,Crédito,16.25,20241227
601,7026,1772,8,26,Pagamento,5.0,20250612
602,10318,2877,50,5,Débito,30.09,20250618
603,2744,2656,38,24,Pix,8.61,20251116
604,13113,438,77,35,Crédito,28.42,20240803
605,13739,1221,17,19,Transferência,5.0,20240909
606,2922,2395,15,10,Crédito,5.0,20240110
607,5518,2379,80,11,Transferência,29.16,20250224
608,2361,856,63,1,Pix,6.88,20250411
609,10077,2893,55,37,Pix,28.02,20250305
610,4981,938,78,30,Transferência,24.54,20240812
611,14424,1006,15,37,Crédito,5.29,20240902
612,1145,1059,71,18,Transferência,28.79,20241226
613,12313,1739,32,6,Pix,7.68,20250528
614,4520,1572,71,9,Débito,18.18,20241213
615,4528,2989,49,26,Crédito,13.63,20241019
616,4500,2230,40,20,Débito,5.05,20250412
617,3635,1825,27,25,Pagamento,16.17,20241231
618,4420,561,63,29,Pix,25.21,20250529
619,3126,436,56,33,Débito,5.18,20251101
620,12112,2853,34,6,Débito,14.46,20250106
621,1127,1731,35,27,Pix,23.11,20240921
622,9514,505,35,20,Pix,5.0,20250806
623,4270,1271,65,23,Pix,12.21,20250623
624,7627,1067,10,4,Pix,5.0,20251223
625,242,1875,26,2,Débito,22.55,20240510
626,8723,2098,72,20,Pagamento,5.0,20250406
627,12717,706,51,37,Pix,9.83,20250113
628,11904,2255,40,36,Pix,6.05,20241007
629,13301,2563,70,21,Pix,7.59,20240323
630,128,1360,13,29,Débito,9.32,20240502
631,420,767,80,29,Débito,20.42,20240203
632,12385,1906,61,33,Pix,8.58,20250320
633,4455,2207,76,25,Crédito,5.0,20240924
634,13284,2201,32,4,Pix,5.0,20260302
635,2747,904,3,18,Crédito,49.84,20251204
636,10575,1705,73,20,Pix,7.55,20240602
637,2554,1669,61,5,Crédito,13.04,20241018
638,7204,1442,62,40,Transferência,8.72,20250217
639,9413,1844,37,23,Transferência,26.83,20250707
640,9614,692,16,34,Pagamento,15.94,20251014
641,4418,2253,73,18,Pagamento,7.59,20240322
642,13171,1720,36,27,Débito,9.44,20241001
643,2769,1756,59,8,Débito,11.2,20240329
644,1660,860,2,37,Transferência,5.0,20250506
645,1554,1438,41,16,Pix,43.31,20240916
646,5769,1584,61,38,Transferência,10.3,20250728
647,13118,709,64,38,Crédito,8.95,20250721
648,7047,1959,68,30,Transferência,18.29,20241012
649,12750,601,53,30,Débito,32.72,20250928
650,11369,855,5,29,Crédito,19.82,20260131
651,13468,2347,42,33,Crédito,30.13,20241122
652,13838,2755,40,38,Pagamento,19.83,20251014
653,7454,812,38,29,Crédito,5.0,20250905
654,435,1852,12,35,Pix,12.5,20251102
655,542,321,26,28,Débito,5.51,20240206
656,2668,2926,61,28,Crédito,30.47,20250125
657,2923,2994,76,33,Crédito,37.36,20241206
658,12765,2679,25,5,Pix,16.91,20250311
659,3397,967,38,37,Débito,60.1,20251111
660,9447,2284,17,7,Transferência,6.17,20250616
661,2512,670,62,17,Débito,7.73,20240531
662,7896,1434,80,16,Débito,5.62,20240601
663,5856,1139,48,11,Pagamento,11.41,20250219
664,12910,1647,13,24,Crédito,24.49,20250110
665,9552,1431,42,5,Transferência,11.57,20240429
666,4845,946,11,5,Crédito,12.69,20251203
667,14784,342,56,33,Débito,11.0,20240521
668,5448,305,74,18,Crédito,6.9,20250402
669,8657,1645,23,17,Transferência,18.44,20241230
670,6381,916,33,21,Débito,7.29,20240210
671,14238,1296,69,32,Pix,14.64,20241029
672,659,2204,27,5,Débito,5.71,20250515
673,6736,1165,73,16,Pagamento,8.09,20240518
674,679,1359,58,30,Crédito,11.5,20240828
675,4767,1874,8,28,Pix,14.51,20250416
676,2368,2826,39,38,Transferência,5.0,20251209
677,9345,366,16,26,Transferência,8.01,20240430
678,9260,2055,75,27,Pix,17.91,20250829
679,9482,127,51,17,Pix,17.09,20251117
680,6817,2358,17,18,Transferência,22.23,20241126
681,10139,2558,49,8,Débito,53.29,20240125
682,6028,1234,33,21,Débito,14.4,20250624
683,9547,1814,66,36,Pagamento,62.16,20250729
684,8606,2481,16,9,Pix,5.0,20250920
685,451,505,45,25,Crédito,9.99,20240509
686,2904,1042,56,26,Débito,20.93,20251125
687,13384,1420,35,14,Pix,7.3,20250617
688,1873,2917,44,33,Pix,5.0,20240421
689,9077,550,70,37,Pagamento,5.0,20240727
690,11445,2211,36,5,Transferência,10.85,20241028
691,5529,1884,33,32,Pagamento,9.38,20260115
692,9984,2075,3,18,Pix,5.0,20240127
693,8106,1523,26,26,Débito,7.08,20250121
694,11128,462,80,27,Transferência,7.62,20250401
695,13142,1808,71,22,Pix,5.0,20250327
696,2134,1359,61,14,Transferência,17.86,20241021
697,7338,2564,21,40,Débito,41.62,20250129
698,9165,587,36,5,Pix,12.02,20240524
699,333,555,48,27,Transferência,5.06,20250726
700,14007,1874,68,3,Crédito,99.04,20250803
701,1876,752,66,38,Débito,5.0,20250207
702,11486,2779,62,15,Transferência,11.6,20240320
703,6371,1619,31,11,Pagamento,9.32,20250627
704,11853,1730,24,13,Débito,5.0,20250131
705,9592,424,27,2,Transferência,5.07,20250517
706,14142,2444,75,37,Pagamento,5.0,20250604
707,7293,2354,23,25,Pix,20.09,20240326
708,5450,1958,61,5,Pagamento,24.46,20251227
709,4615,1648,49,15,Pix,8.19,20240225
710,11042,1540,2,28,Transferência,8.27,20250130
711,12779,447,4,37,Transferência,14.39,20250315
712,4233,572,13,33,Pix,21.29,20251010
713,9115,758,21,35,Pagamento,5.0,20240830
714,8472,917,80,39,Pix,8.01,20260214
715,4260,2622,37,39,Débito,8.28,20240712
716,9889,2333,23,30,Crédito,31.66,20240129
717,3348,2523,73,28,Débito,33.3,20251114
718,430,847,73,4,Crédito,29.07,20240609
719,14029,447,54,29,Transferência,13.51,20250804
720,13617,1114,43,6,Pagamento,9.28,20250315
721,13620,2110,49,20,Crédito,5.0,20250424
722,7100,2986,34,22,Débito,16.23,20240304
723,12107,1281,80,27,Pix,20.59,20241219
724,6041,1526,50,28,Pix,8.64,20250404
725,10628,2365,63,20,Pix,5.32,20240130
726,1001,2384,13,1,Crédito,10.47,20240427
727,11355,408,54,35,Transferência,5.23,20240926
728,11942,1391,13,22,Crédito,44.22,20240713
729,1986,1384,39,26,Transferência,52.21,20250415
730,7342,1912,36,39,Débito,32.52,20240313
731,4388,1083,56,28,Débito,15.23,20250508
732,13349,1542,30,25,Transferência,9.89,20260127
733,11986,1396,64,26,Pagamento,7.43,20240607
734,8995,638,65,30,Transferência,14.91,20240228
735,8285,724,70,24,Pagamento,5.0,20240524
736,10985,475,62,27,Pix,5.0,20250912
737,12192,2001,77,32,Débito,5.0,20250422
738,11843,1895,5,3,Transferência,6.04,20241222
739,14811,420,16,23,Crédito,24.85,20260121
740,9263,707,73,23,Crédito,5.0,20260310
741,13364,2733,8,18,Débito,11.41,20260208
742,4500,2230,40,20,Crédito,14.5,20240425
743,1122,1313,76,2,Débito,5.0,20250725
744,12644,1246,9,10,Transferência,11.01,20250822
745,2796,2360,29,26,Transferência,8.42,20240907
746,2204,1886,76,32,Crédito,9.74,20241006
747,11788,797,30,28,Crédito,21.33,20250704
748,8323,1520,77,22,Transferência,6.67,20250108
749,3839,1127,71,19,Débito,8.58,20241010
750,12329,1105,45,9,Débito,30.61,20260115
751,3579,602,55,1,Transferência,21.38,20240617
752,192,1764,49,32,Transferência,11.62,20250725
753,7016,2797,77,32,Transferência,23.37,20240718
754,3787,1213,42,34,Crédito,5.0,20250926
755,9641,1323,30,30,Crédito,13.08,20250308
756,9908,2338,49,9,Pagamento,11.85,20251211
757,12805,51,53,5,Débito,6.43,20241116
758,5961,2907,57,10,Crédito,5.9,20250108
759,14328,2714,66,31,Crédito,5.0,20240613
760,1928,2453,35,1,Débito,46.89,20251023
761,12335,2119,18,15,Pix,8.21,20251103
762,3801,2826,46,23,Crédito,26.45,20251127
763,13614,2690,39,40,Pix,18.95,20250501
764,7027,2464,47,27,Débito,30.65,20251023
765,1965,1706,9,4,Pix,15.48,20250625
766,8663,1679,18,14,Pagamento,8.59,20250624
767,12054,95,46,15,Débito,13.02,20240325
768,1320,674,13,5,Transferência,9.19,20240916
769,12069,2834,67,9,Crédito,5.0,20240920
770,7818,842,62,20,Crédito,11.5,20240820
771,5644,1229,64,29,Transferência,26.23,20241209
772,11209,2778,48,13,Débito,11.27,20241017
773,9099,1559,76,19,Débito,16.62,20250319
774,135,1001,24,37,Crédito,5.0,20251127
775,9158,420,73,23,Pix,15.49,20241209
776,2643,1840,57,40,Pix,5.0,20240129
777,6691,1198,62,12,Transferência,18.05,20240519
778,10916,584,40,40,Transferência,18.24,20240927
779,9479,870,61,27,Transferência,5.0,20240917
780,1903,119,65,23,Pix,43.29,20251112
781,8620,1984,40,11,Pix,28.73,20240301
782,10160,415,58,10,Pagamento,18.55,20251218
783,14830,2965,73,30,Pagamento,9.74,20240804
784,14493,1686,42,13,Débito,13.27,20250402
785,10821,1823,10,21,Transferência,50.09,20250316
786,1760,506,40,40,Transferência,9.67,20240912
787,14015,1556,60,31,Crédito,12.94,20250422
788,5114,2362,34,4,Transferência,7.9,20250130
789,436,2846,59,24,Pix,9.02,20241206
790,13536,1749,8,5,Crédito,14.74,20251116
791,9171,2148,77,11,Débito,5.0,20250713
792,13500,1698,51,30,Crédito,52.31,20251114
793,6628,1053,7,9,Transferência,7.26,20240620
794,12603,610,42,12,Débito,43.17,20250903
795,14251,196,11,11,Transferência,6.0,20260218
796,2732,72,1,19,Pagamento,14.19,20260106
797,1659,769,22,35,Crédito,9.16,20250210
798,6017,1395,3,25,Transferência,5.0,20250822
799,5192,2718,27,38,Crédito,12.86,20241126
800,3599,634,26,39,Transferência,5.0,20241231
801,13970,2363,6,10,Transferência,10.18,20250914
802,10701,1775,46,21,Crédito,5.0,20260106
803,12783,587,35,19,Transferência,7.64,20240903
804,3123,2924,24,1,Transferência,5.23,20250215
805,2356,652,34,36,Crédito,14.9,20241006
806,2324,1603,44,18,Pix,11.32,20241108
807,11570,1642,20,3,Transferência,19.88,20250113
808,6941,1042,13,21,Crédito,60.54,20240201
809,967,403,75,7,Pix,5.0,20241109
810,3899,2391,59,19,Transferência,9.57,20240815
811,8332,1267,48,12,Débito,16.7,20250216
812,2396,1530,67,26,Pix,36.21,20250223
813,12113,1859,66,6,Débito,11.94,20250531
814,5761,2306,22,38,Transferência,57.85,20240316
815,7184,47,52,24,Crédito,14.29,20250927
816,11769,1043,28,27,Crédito,5.31,20260318
817,4327,737,80,4,Pix,5.0,20240124
818,1495,2670,27,15,Débito,69.14,20241018
819,14573,455,70,19,Pagamento,5.7,20250711
820,4119,2996,25,6,Pix,5.73,20251205
821,11806,1941,43,6,Crédito,9.65,20240623
822,11769,1043,28,27,Crédito,5.0,20250823
823,489,1247,6,39,Débito,5.0,20250802
824,8791,1535,37,31,Transferência,18.94,20240210
825,7277,2226,13,32,Crédito,22.44,20251122
826,3181,2695,14,15,Pagamento,14.22,20240322
827,6482,296,7,12,Débito,29.17,20240926
828,4769,1936,30,3,Pix,11.36,20240406
829,10545,2110,66,25,Pix,5.0,20240203
830,1646,1951,59,6,Débito,11.09,20241120
831,2128,1931,36,8,Transferência,10.74,20260329
832,7072,703,57,28,Crédito,20.51,20240822
833,10622,1745,12,25,Pagamento,6.44,20250620
834,3716,717,78,1,Pix,41.98,20240823
835,14679,1626,4,13,Pix,54.15,20240314
836,4854,692,21,14,Débito,5.0,20251128
837,5994,2408,39,7,Débito,27.21,20240814
838,12719,2544,36,10,Débito,23.54,20240823
839,13365,1353,40,5,Pagamento,7.1,20250830
840,2820,1490,79,21,Pagamento,13.89,20240120
841,7304,1517,47,26,Débito,5.48,20241021
842,14349,1740,54,30,Crédito,22.61,20260222
843,3403,375,61,5,Pix,6.91,20250325
844,7460,2251,22,20,Transferência,46.44,20251117
845,5976,1407,64,16,Transferência,10.25,20251202
846,10979,2701,26,9,Pagamento,18.34,20241107
847,11854,1157,73,14,Débito,6.08,20240422
848,11797,850,9,4,Pix,27.18,20250602
849,13216,308,70,25,Pagamento,5.0,20250414
850,7324,2335,42,5,Pix,37.64,20250613
851,9000,1072,26,19,Pix,22.31,20240206
852,1489,1566,57,9,Débito,25.42,20250802
853,8201,1395,8,1,Transferência,12.02,20250315
854,9106,1936,6,22,Débito,29.23,20260304
855,2373,128,36,1,Pagamento,5.0,20241205
856,5285,843,52,5,Pagamento,22.32,20240112
857,8728,318,20,8,Pix,13.83,20250602
858,8531,2176,44,16,Pix,8.29,20251008
859,6428,2180,78,28,Crédito,7.27,20260216
860,6708,1437,70,22,Débito,13.74,20250423
861,1903,119,65,23,Crédito,5.52,20241107
862,3078,725,49,15,Pix,10.42,20260316
863,12148,1022,49,23,Pix,13.76,20240118
864,2729,483,4,27,Transferência,5.0,20241219
865,14404,206,60,14,Transferência,11.58,20250227
866,11144,26,77,37,Transferência,60.81,20260127
867,1156,2751,71,36,Pagamento,55.48,20240225
868,5760,1842,41,40,Débito,10.26,20250719
869,8252,582,61,14,Pix,20.14,20240728
870,7655,1719,41,15,Débito,43.59,20251112
871,6142,2130,79,31,Pix,9.14,20250305
872,8210,140,53,10,Pix,8.89,20250521
873,13488,656,46,29,Crédito,33.93,20240130
874,11058,739,64,22,Débito,27.11,20260125
875,5933,2808,74,40,Crédito,19.14,20250103
876,4311,1468,77,6,Pagamento,15.89,20250407
877,9606,2654,28,6,Pix,8.42,20260123
878,13347,2134,31,33,Pagamento,5.0,20250412
879,10237,1711,10,37,Débito,5.0,20250302
880,4099,1875,26,27,Débito,9.18,20241007
881,12289,2075,65,15,Crédito,7.42,20240315
882,4732,1757,69,7,Débito,5.98,20240218
883,1535,2016,68,15,Débito,19.54,20250919
884,942,1182,18,9,Pagamento,5.0,20250218
885,6437,2152,21,25,Crédito,6.16,20250301
886,5012,2479,42,2,Pagamento,6.07,20240330
887,1719,565,17,8,Crédito,12.19,20250719
888,8373,2837,40,24,Pagamento,8.49,20240418
889,8145,734,65,25,Transferência,20.1,20250327
890,1026,51,28,27,Transferência,7.71,20250618
891,8765,2260,67,26,Pix,11.56,20241007
892,3010,1870,33,33,Pix,23.5,20240120
893,198,1391,22,38,Crédito,19.24,20250902
894,11092,196,55,19,Transferência,37.12,20241224
895,3673,2929,22,37,Transferência,12.69,20250509
896,1174,1091,64,14,Débito,38.45,20240222
897,1545,1760,56,1,Crédito,7.25,20250512
898,12109,2528,4,28,Débito,7.77,20250410
899,10474,2583,76,19,Transferência,5.0,20260306
900,8644,1449,50,4,Pagamento,5.23,20250801
901,10193,193,51,33,Transferência,22.19,20240529
902,65,2188,51,25,Pagamento,5.0,20250917
903,14213,296,67,23,Pagamento,6.73,20250302
904,11239,2837,15,28,Pagamento,5.0,20260112
905,1043,541,57,27,Transferência,10.12,20250429
906,12168,2464,21,24,Débito,85.55,20240121
907,12730,1640,22,39,Crédito,72.42,20240807
908,12304,928,65,27,Crédito,33.01,20250504
909,429,2823,55,40,Transferência,5.39,20241206
910,8699,877,63,29,Pix,30.89,20251229
911,13947,2563,17,5,Pix,18.41,20251213
912,13563,2543,51,29,Pagamento,5.0,20240418
913,6946,9,47,37,Crédito,9.08,20250103
914,7660,1178,3,20,Crédito,5.0,20250418
915,2545,2898,73,21,Pagamento,7.65,20250820
916,6213,1939,29,13,Pix,11.06,20240315
917,4973,2940,79,13,Transferência,10.04,20260321
918,8441,403,65,1,Débito,9.44,20250129
919,7101,2043,15,7,Transferência,17.77,20240817
920,11303,2429,19,23,Crédito,24.0,20240806
921,6039,2413,11,37,Débito,21.58,20241211
922,3987,370,20,33,Pix,6.36,20250909
923,8840,741,20,17,Débito,8.81,20250216
924,12239,1844,8,32,Pix,25.09,20241120
925,3044,2267,48,37,Crédito,23.2,20250617
926,14505,366,4,25,Transferência,33.79,20241001
927,6273,2723,5,18,Débito,5.0,20260119
928,7736,1065,6,34,Pix,18.02,20250926
929,4214,2190,43,19,Pagamento,20.61,20250228
930,1117,1813,23,3,Transferência,21.89,20241009
931,5038,860,18,29,Crédito,11.25,20240801
932,497,1775,64,26,Pix,16.2,20240301
933,1745,5,61,16,Pagamento,5.0,20250303
934,6170,2686,12,11,Pix,7.05,20241017
935,2783,147,12,29,Débito,27.7,20260302
936,693,2408,67,5,Pagamento,5.0,20250403
937,10388,965,23,28,Pix,5.0,20241008
938,12730,1640,22,39,Pagamento,53.29,20260128
939,2699,1507,18,23,Pagamento,9.45,20260108
940,6583,459,35,23,Pix,5.0,20240620
941,11154,263,32,14,Transferência,21.29,20260228
942,9643,68,61,3,Transferência,9.25,20250403
943,13021,2995,72,21,Pix,8.62,20260320
944,1986,1384,39,26,Pagamento,6.17,20240902
945,1335,593,65,15,Transferência,6.11,20250529
946,5868,2040,10,14,Débito,52.07,20240504
947,6639,65,60,19,Crédito,5.8,20251207
948,10916,584,40,40,Transferência,5.0,20241017
949,7457,1726,24,17,Crédito,5.0,20251102
950,2375,782,10,24,Crédito,54.1,20240309
951,6571,1817,50,36,Débito,5.0,20250925
952,1036,2377,29,14,Pagamento,25.39,20250719
953,1584,1649,68,24,Crédito,5.97,20260226
954,12145,2151,65,25,Crédito,23.57,20250703
955,481,584,6,6,Pagamento,5.2,20240701
956,5509,2725,61,29,Débito,14.66,20250822
957,14463,2283,13,23,Transferência,69.21,20240222
958,5021,2372,9,23,Pagamento,18.71,20250211
959,9249,189,58,9,Pagamento,19.01,20240413
960,5368,1816,2,8,Pagamento,28.67,20241027
961,9840,1718,25,33,Crédito,6.78,20250128
962,9458,318,65,19,Pagamento,7.19,20240908
963,12628,1914,45,28,Transferência,14.44,20240703
964,8965,731,28,5,Pix,17.53,20250812
965,12348,2652,42,28,Pagamento,90.82,20260308
966,2092,2885,33,12,Transferência,27.19,20240311
967,570,985,52,39,Crédito,51.27,20251102
968,10341,2241,58,21,Pagamento,5.0,20250217
969,3927,76,61,28,Crédito,17.91,20250419
970,4740,2680,54,5,Pagamento,15.23,20240307
971,2151,1497,70,2,Pix,11.22,20250525
972,2926,2138,74,15,Crédito,5.0,20251229
973,12198,300,39,38,Débito,6.55,20250614
974,5000,2156,37,26,Transferência,33.56,20241130
975,2168,2499,44,5,Pix,5.0,20250923
976,4446,1646,57,25,Crédito,47.99,20241222
977,6233,376,52,33,Crédito,6.07,20250926
978,12179,769,68,34,Pagamento,12.71,20240424
979,2947,1741,9,27,Pix,9.85,20240426
980,13152,1024,72,12,Pix,8.77,20240516
981,5889,915,6,11,Transferência,5.88,20260215
982,754,2580,43,34,Pagamento,5.11,20240713
983,10905,2605,80,8,Crédito,6.97,20250315
984,2653,2240,42,13,Transferência,6.37,20250305
985,762,1488,58,34,Pix,5.0,20240318
986,3722,911,6,1,Débito,5.0,20250325
987,3945,1189,67,25,Pix,18.42,20260117
988,8661,1752,74,25,Pagamento,19.38,20240407
989,3726,1334,23,6,Pagamento,5.0,20250202
990,2538,151,76,18,Pix,27.11,20250805
991,1900,1177,42,29,Débito,5.95,20251023
992,4395,1867,57,35,Transferência,21.05,20241124
993,3050,2897,47,17,Transferência,12.92,20250901
994,8116,2483,76,36,Débito,47.43,20250608
995,12226,1318,54,26,Pix,5.0,20260205
996,13201,469,23,11,Transferência,9.73,20260306
997,1064,2298,57,24,Crédito,15.25,20240511
998,9225,1394,26,25,Débito,18.56,20250327
999,9041,718,77,22,Débito,12.79,20241122
1000,11192,2365,71,31,Pagamento,13.46,20251110
1001,7632,2076,59,32,Pix,12.55,20241230
1002,4627,1398,75,27,Pagamento,19.88,20250130
1003,7831,723,8,34,Pix,8.54,20250701
1004,14108,2025,70,3,Pagamento,12.39,20250421
1005,12172,1220,57,12,Débito,16.69,20241227
1006,12368,1962,73,33,Transferência,23.29,20250424
1007,10450,1996,48,10,Pagamento,8.79,20240704
1008,3466,774,1,35,Pagamento,16.16,20260209
1009,1388,752,51,7,Transferência,7.26,20241211
1010,10856,304,25,16,Transferência,15.27,20260101
1011,7270,2625,78,30,Transferência,10.15,20240120
1012,13556,186,48,36,Crédito,5.0,20241220
1013,12281,764,32,30,Pix,5.0,20250608
1014,6746,2112,50,28,Débito,7.68,20240204
1015,11829,995,44,38,Crédito,5.0,20250609
1016,14501,1446,43,30,Débito,18.09,20250518
1017,112,1351,37,32,Pix,11.63,20250926
1018,8849,382,53,9,Pagamento,7.47,20241106
1019,9808,876,52,23,Crédito,91.69,20250713
1020,6471,1280,4,31,Transferência,13.67,20250613
1021,2213,735,64,2,Crédito,17.78,20260327
1022,13843,2311,10,24,Transferência,7.59,20240131
1023,3951,208,74,4,Débito,36.3,20240330
1024,2670,70,24,34,Pagamento,9.98,20240217
1025,2741,2105,50,26,Débito,5.05,20241007
1026,13348,2357,33,28,Transferência,8.19,20250618
1027,7932,1728,33,1,Débito,5.0,20240511
1028,7957,2560,73,37,Crédito,5.0,20240725
1029,3934,317,65,14,Transferência,5.0,20250610
1030,5656,1187,44,40,Débito,40.18,20250813
1031,10521,390,46,40,Pix,10.33,20240328
1032,9018,145,26,10,Transferência,31.05,20250831
1033,14578,234,21,20,Crédito,16.0,20250612
1034,4581,72,31,31,Pix,10.66,20250929
1035,11947,862,15,27,Pix,29.86,20260210
1036,3609,2855,12,10,Pix,10.57,20241218
1037,14910,1686,63,7,Transferência,12.75,20250306
1038,8480,860,48,40,Débito,27.3,20240914
1039,2166,1342,16,6,Pix,5.0,20250918
1040,14614,668,21,14,Pagamento,36.41,20250102
1041,7058,1077,9,18,Transferência,11.23,20240120
